Time,V,n,m,h
25.15,-67.53152,0.40686157,0.03689009,0.44401228
25.16,-67.050606,0.4097088,0.070978254,0.438225
25.17,-66.63661,0.40406492,0.057696376,0.44026518
25.18,-67.73286,0.4106642,0.050617676,0.4423517
25.19,-64.22746,0.41124988,0.032365154,0.43865258
25.2,-65.89309,0.40394226,0.045929812,0.4403665
25.21,-66.16003,0.39874542,0.039525673,0.44608876
25.22,-65.7659,0.4096233,0.022551015,0.44157213
25.23,-63.546543,0.41392046,0.06722877,0.45876783
25.24,-66.01651,0.4138734,0.05855888,0.44621488
25.25,-63.407146,0.40765828,0.048962608,0.43886644
25.26,-65.910645,0.40912765,0.04792741,0.44403282
25.27,-68.02915,0.40734857,0.042892125,0.4422495
25.28,-65.33848,0.41312444,0.05790417,0.43636298
25.29,-65.03307,0.40942535,0.049155354,0.43780723
25.3,-66.33273,0.40907943,0.06103547,0.43899065
25.31,-67.18148,0.40983272,0.07604582,0.43998018
25.32,-66.41678,0.4038128,0.05673558,0.44466475
25.33,-63.5307,0.40468842,0.039942227,0.43671727
25.34,-64.62286,0.4113004,0.06542679,0.44003943
25.35,-65.32696,0.4108487,0.047476754,0.4483626
25.36,-67.16344,0.41209906,0.044454593,0.4397711
25.37,-63.78562,0.41055033,0.03259443,0.4401031
25.38,-65.80113,0.4127666,0.051141858,0.4320891
25.39,-64.28891,0.40394992,0.03347519,0.44456375
25.4,-63.81246,0.4113335,0.07212795,0.44309178
25.41,-64.898766,0.40115845,0.08487013,0.44330665
25.42,-62.891033,0.411832,0.05053782,0.4305031
25.43,-63.95249,0.3983717,0.044949062,0.44328532
25.44,-63.104736,0.40131736,0.049923178,0.44759732
25.45,-61.025764,0.40376577,0.041586883,0.44990975
25.46,-63.454365,0.39231557,0.03690873,0.4410175
25.47,-64.702286,0.41792655,0.024864689,0.44783244
25.48,-62.288254,0.40807045,0.06906407,0.44721603
25.49,-63.286007,0.39838842,0.06481229,0.43666053
25.5,-63.58435,0.4015772,0.04946512,0.44770768
25.51,-65.55449,0.4069853,0.05791854,0.45021197
25.52,-64.408905,0.407987,0.033341065,0.44369757
25.53,-65.746346,0.3991391,0.06864321,0.4496756
25.54,-65.158165,0.4116934,0.058170147,0.45754403
25.55,-64.63036,0.40630007,0.06474541,0.44921646
25.56,-64.37777,0.41258007,0.046747398,0.4514077
25.57,-66.76147,0.40189803,0.03509152,0.44266465
25.58,-65.41877,0.40560892,0.03988588,0.45192266
25.59,-64.43174,0.40735102,0.03616786,0.44984743
25.6,-66.1415,0.40882772,0.067145035,0.45270705
25.61,-64.75495,0.4020123,0.052181937,0.44746417
25.62,-64.4625,0.40835288,0.05584177,0.45238218
25.63,-65.89303,0.39452508,0.04690754,0.45494795
25.64,-63.969612,0.4094576,0.037247524,0.4418143
25.65,-64.56402,0.40281174,0.06578938,0.44559047
25.66,-63.58465,0.40828556,0.047320478,0.44403997
25.67,-64.92751,0.40517366,0.04886219,0.4518003
25.68,-62.385593,0.40251517,0.031980053,0.4382492
25.69,-64.09746,0.4059784,0.042536926,0.4434443
25.7,-64.92136,0.4078235,0.053385947,0.4517249
25.71,-66.65712,0.40780124,0.06429837,0.44820565
25.72,-65.67865,0.40048972,0.057751756,0.44260702
25.73,-64.77145,0.4034601,0.023389827,0.44301906
25.74,-63.458996,0.4064863,0.056215376,0.44293112
25.75,-63.03902,0.40159985,0.04679128,0.4553879
25.76,-65.35992,0.4049709,0.05764993,0.45503896
25.77,-63.879246,0.39721265,0.074189976,0.4532482
25.78,-66.31144,0.414374,0.058430035,0.44129038
25.79,-61.947388,0.4029884,0.04562988,0.45146728
25.8,-64.3251,0.39452422,0.07160759,0.4510456
25.81,-65.981735,0.40352276,0.053810626,0.45414853
25.82,-63.52903,0.39706463,0.07438433,0.45157227
25.83,-63.12713,0.41015556,0.05010651,0.44676587
25.84,-62.618866,0.40710196,0.04982848,0.45127758
25.85,-61.66386,0.40557438,0.03059633,0.44643548
25.86,-59.852043,0.40414357,0.045316957,0.4541008
25.87,-62.646564,0.4055027,0.040685266,0.4433222
25.88,-64.91174,0.39873976,0.072685964,0.4407247
25.89,-64.5254,0.39965484,0.07176885,0.4412027
25.9,-61.382652,0.39372474,0.0947607,0.44225454
25.91,-63.64843,0.3920112,0.046026304,0.45751125
25.92,-65.92823,0.4073058,0.053991888,0.45296094
25.93,-63.439907,0.3963057,0.050153673,0.45433402
25.94,-67.223785,0.4086711,0.029213905,0.45245755
25.95,-63.529808,0.40986767,0.05896191,0.45305356
25.96,-64.80931,0.40198925,0.057649005,0.45949465
25.97,-63.073242,0.39871663,0.07091395,0.44714493
25.98,-64.01404,0.4009839,0.07849972,0.45387214
25.99,-61.758392,0.40698865,0.037992995,0.45011798
26.0,-65.210365,0.40011504,0.05674483,0.45595974
26.01,-61.77639,0.40104094,0.058836594,0.4669914
26.02,-62.217445,0.39827934,0.07175001,0.45340243
26.03,-62.693253,0.404767,0.05491198,0.45975116
26.04,-65.23501,0.39578983,0.061521687,0.45686385
26.05,-63.27192,0.401185,0.061598722,0.45179716
26.06,-63.340275,0.39280283,0.048899423,0.45523807
26.07,-63.35896,0.4079982,0.071850374,0.44202265
26.08,-62.96888,0.4016879,0.04400583,0.4550966
26.09,-63.935856,0.39163032,0.069381826,0.45341676
26.1,-61.13817,0.4009862,0.07902959,0.45001593
26.11,-65.49193,0.39783722,0.065714575,0.44668034
26.12,-65.10209,0.3908506,0.047405943,0.45707896
26.13,-64.47193,0.39401886,0.032725222,0.44080132
26.14,-60.847668,0.4046147,0.046870865,0.4545664
26.15,-63.086216,0.41269535,0.041314863,0.4510024
26.16,-66.15434,0.39466602,0.033009153,0.4538983
26.17,-65.294754,0.3972976,0.06090254,0.44306087
26.18,-62.088398,0.3928199,0.039460376,0.45350006
26.19,-63.52467,0.3975406,0.07309646,0.44377682
26.2,-61.11876,0.38355237,0.06710239,0.4580644
26.21,-59.67935,0.39490786,0.07167571,0.4496453
26.22,-62.62987,0.39291435,0.08772464,0.44852135
26.23,-60.592407,0.39089796,0.06761341,0.45389098
26.24,-61.45578,0.39653996,0.07425604,0.45941567
26.25,-62.40428,0.39443368,0.048972126,0.454256
26.26,-63.84752,0.39471546,0.051676407,0.45128986
26.27,-63.335014,0.39926746,0.06050438,0.45441684
26.28,-62.63367,0.39605385,0.043227684,0.45840332
26.29,-64.020004,0.40073517,0.058462515,0.45478448
26.3,-59.38555,0.3919354,0.04724182,0.45798063
26.31,-62.371635,0.3984713,0.06884351,0.4537792
26.32,-63.171814,0.38737047,0.051961064,0.4503695
26.33,-63.124916,0.38808414,0.05399818,0.44876435
26.34,-59.94735,0.39616036,0.070030645,0.46463835
26.35,-62.4625,0.38759923,0.061789803,0.46339068
26.36,-62.578346,0.40117523,0.043052223,0.45375776
26.37,-65.9532,0.3892016,0.08387866,0.4491087
26.38,-64.90996,0.40139082,0.046411797,0.45403355
26.39,-61.86658,0.39214638,0.06882569,0.4602456
26.4,-62.26946,0.39489996,0.0557162,0.4570337
26.41,-60.714222,0.38836047,0.08620162,0.46072856
26.42,-64.04531,0.38670227,0.09230837,0.4518161
26.43,-62.10175,0.39204147,0.0813088,0.44779092
26.44,-64.123665,0.39946017,0.0740295,0.4651598
26.45,-62.49441,0.38589495,0.049386308,0.45117763
26.46,-62.34887,0.39324528,0.0721321,0.4541621
26.47,-60.07211,0.3914966,0.043450154,0.4643208
26.48,-62.106476,0.38435265,0.08285186,0.46458283
26.49,-62.402885,0.38868502,0.06139001,0.45265383
26.5,-62.84849,0.39506713,0.044740595,0.45472243
26.51,-60.745724,0.39807045,0.05030398,0.45187986
26.52,-61.315063,0.39117378,0.05733696,0.45946735
26.53,-62.714474,0.38919258,0.0708671,0.46032676
26.54,-62.040646,0.39572135,0.06553183,0.45723182
26.55,-59.882446,0.39037117,0.07392197,0.46547508
26.56,-62.40918,0.3914711,0.07644977,0.45074078
26.57,-62.95308,0.39745787,0.055609494,0.4571028
26.58,-61.476192,0.3924726,0.062478323,0.45648074
26.59,-58.98039,0.39733493,0.06997335,0.46304703
26.6,-62.987465,0.39977077,0.049313553,0.46292663
26.61,-61.878212,0.39625254,0.041311093,0.45991892
26.62,-64.53229,0.38769713,0.049632516,0.4592402
26.63,-62.71299,0.39220256,0.06832064,0.46638206
26.64,-62.636803,0.38911724,0.08796017,0.4560319
26.65,-61.654545,0.40207234,0.08548427,0.45555732
26.66,-62.89787,0.3894289,0.07103425,0.45083824
26.67,-61.84356,0.39551026,0.06877791,0.45927492
26.68,-60.874813,0.3983865,0.06607667,0.45355013
26.69,-63.935886,0.39428797,0.06966633,0.46012503
26.7,-60.164692,0.39837992,0.052834023,0.45930603
26.71,-64.23697,0.38307446,0.064971775,0.45076448
26.72,-64.34066,0.39367482,0.06893232,0.45288506
26.73,-62.005367,0.39335877,0.05155582,0.46194506
26.74,-62.131336,0.38881356,0.06261543,0.46289167
26.75,-63.02154,0.39431557,0.04377552,0.4543329
26.76,-63.76341,0.39333057,0.04785198,0.46016467
26.77,-59.92265,0.3854009,0.08571939,0.4523331
26.78,-61.20973,0.3841644,0.053258535,0.47041234
26.79,-62.327072,0.39725068,0.069181286,0.45388025
26.8,-58.99369,0.39300764,0.07215453,0.45407814
26.81,-61.841602,0.3848154,0.06250599,0.459477
26.82,-62.39698,0.39478314,0.06304717,0.45984435
26.83,-59.455223,0.39761648,0.06366264,0.46657282
26.84,-63.617493,0.38177302,0.0514068,0.45654577
26.85,-62.152897,0.38372812,0.04921151,0.4648967
26.86,-62.516846,0.39122948,0.07022583,0.45827574
26.87,-60.662144,0.3928964,0.09701605,0.45765445
26.88,-61.936993,0.3842462,0.09014467,0.4554595
26.89,-62.037613,0.39592484,0.058301445,0.4590044
26.9,-61.839607,0.39590478,0.05388181,0.45615005
26.91,-64.06651,0.38785934,0.092309386,0.45477474
26.92,-63.34616,0.38914514,0.051405206,0.45220238
26.93,-60.6964,0.39371103,0.02908026,0.45995003
26.94,-61.23089,0.38114545,0.06970627,0.45997342
26.95,-59.65775,0.38663265,0.082358144,0.45846066
26.96,-61.50587,0.38553363,0.06288625,0.45782048
26.97,-61.511566,0.38990083,0.080271184,0.45288187
26.98,-60.199974,0.39226606,0.07894634,0.4519127
26.99,-61.166477,0.39611554,0.046341233,0.45989946
27.0,-60.62094,0.39633733,0.08532944,0.45957378
27.01,-60.843296,0.3924067,0.089328974,0.46783787
27.02,-62.396366,0.39453053,0.057152513,0.4574454
27.03,-60.201817,0.3965902,0.077358596,0.45434844
27.04,-60.637703,0.38227332,0.06980831,0.45604774
27.05,-60.406384,0.3878705,0.08590799,0.45686615
27.06,-60.759045,0.39739445,0.04445716,0.46502852
27.07,-61.65179,0.39817926,0.08497963,0.4586407
27.08,-60.824654,0.3894126,0.06210061,0.4582384
27.09,-60.0568,0.3820832,0.073752105,0.46261096
27.1,-60.971245,0.39527786,0.07550637,0.45554698
27.11,-63.833485,0.38538334,0.070888914,0.45121428
27.12,-63.939034,0.38439116,0.07974549,0.46523342
27.13,-63.678658,0.39530194,0.08725715,0.45858043
27.14,-59.578453,0.39189392,0.054063737,0.461887
27.15,-62.038757,0.389718,0.07768704,0.46855345
27.16,-60.80252,0.3971852,0.06319671,0.4608488
27.17,-57.500916,0.38459492,0.06164987,0.46141174
27.18,-62.811863,0.38900346,0.060627908,0.45933774
27.19,-63.20269,0.39129755,0.075942524,0.45921654
27.2,-62.42188,0.37868932,0.071271114,0.46140152
27.21,-63.37351,0.383357,0.08769737,0.44730407
27.22,-63.145786,0.38900122,0.101332545,0.45800585
27.23,-61.39196,0.39354593,0.08328274,0.46466336
27.24,-64.976746,0.37823412,0.06867767,0.45869762
27.25,-62.254147,0.3887577,0.09884454,0.4610766
27.26,-62.15644,0.39003953,0.060276344,0.4644872
27.27,-62.1763,0.39253744,0.03409256,0.4612618
27.28,-62.803993,0.3802151,0.07669214,0.45937985
27.29,-62.0487,0.3958823,0.075183034,0.46053368
27.3,-60.78838,0.39578456,0.05205266,0.46437135
27.31,-61.472057,0.37933314,0.0837762,0.45770183
27.32,-61.170883,0.39858988,0.10184864,0.4669626
27.33,-62.87915,0.39087605,0.06538011,0.46528527
27.34,-60.502186,0.3866429,0.07542403,0.4584621
27.35,-59.58984,0.39057916,0.093668416,0.4656471
27.36,-57.764248,0.3840382,0.074855104,0.46170875
27.37,-61.30325,0.38564533,0.12278116,0.4531883
27.38,-64.174866,0.3767232,0.080504134,0.45291734
27.39,-65.023254,0.3831598,0.055281892,0.46217737
27.4,-61.796345,0.3892882,0.089333534,0.45801547
27.41,-61.057243,0.39694682,0.0701946,0.4536033
27.42,-62.268406,0.3863009,0.08629889,0.46070272
27.43,-59.489773,0.3906287,0.085046664,0.45980585
27.44,-61.763405,0.3858153,0.06681195,0.4508708
27.45,-60.623676,0.38902873,0.06750185,0.45525655
27.46,-61.037857,0.38915512,0.08921975,0.45580047
27.47,-61.585987,0.39315763,0.10512777,0.4523922
27.48,-60.048595,0.39611638,0.07652953,0.46205506
27.49,-61.147747,0.39680555,0.064085394,0.4586886
27.5,-59.383347,0.40000433,0.08851028,0.4522055
27.51,-59.811638,0.38152197,0.08535509,0.45671436
27.52,-61.419926,0.39141935,0.0705995,0.46112317
27.53,-59.072964,0.38615906,0.073904976,0.4476548
27.54,-59.812614,0.39091858,0.088491715,0.45123854
27.55,-60.97323,0.38560006,0.09803338,0.46095258
27.56,-57.571728,0.3938388,0.09616204,0.457011
27.57,-60.011414,0.38359028,0.09137953,0.46618035
27.58,-61.226517,0.3978108,0.061910912,0.46165404
27.59,-58.945244,0.38536945,0.083077386,0.4613128
27.6,-60.152603,0.39569312,0.091098,0.46014902
27.61,-61.573307,0.39113215,0.088983774,0.46025467
27.62,-60.66539,0.38469383,0.066659205,0.4499055
27.63,-59.049282,0.4007258,0.084377974,0.4595337
27.64,-61.287937,0.38838333,0.08277181,0.4489092
27.65,-57.640213,0.393565,0.07853494,0.45762444
27.66,-58.833107,0.39204296,0.07991266,0.46086997
27.67,-60.81067,0.38606656,0.09330402,0.45999512
27.68,-57.312805,0.3871077,0.043605912,0.46487358
27.69,-60.37245,0.39316532,0.11658399,0.4651278
27.7,-60.104485,0.38357294,0.10956251,0.4658418
27.71,-57.661736,0.37906504,0.08668113,0.45663854
27.72,-60.44359,0.39874685,0.09911072,0.46165812
27.73,-61.5544,0.39501074,0.057123885,0.45491552
27.74,-61.55941,0.38786808,0.08876393,0.46949106
27.75,-61.03037,0.39168054,0.07969247,0.45420536
27.76,-57.11497,0.39080846,0.097519994,0.4606318
27.77,-61.689568,0.38077658,0.08169521,0.468114
27.78,-60.091026,0.38372374,0.11093316,0.45927376
27.79,-60.660816,0.38558978,0.09892863,0.4567529
27.8,-61.058506,0.39059755,0.0991001,0.4648263
27.81,-63.392788,0.3857924,0.07228445,0.47309345
27.82,-59.99854,0.386459,0.09058951,0.45553574
27.83,-60.960007,0.3879184,0.09687048,0.46823707
27.84,-60.95173,0.38977468,0.091874406,0.4643503
27.85,-58.62257,0.38675657,0.09625483,0.45469263
27.86,-60.71667,0.39313984,0.06719997,0.46537098
27.87,-60.999397,0.38867167,0.09326893,0.4498742
27.88,-61.115295,0.39103723,0.0919593,0.45252064
27.89,-59.661163,0.39284846,0.054677367,0.46268287
27.9,-59.95282,0.3887739,0.08276755,0.4558255
27.91,-59.382423,0.39350078,0.0789569,0.46394178
27.92,-59.165466,0.38296828,0.09715605,0.45319253
27.93,-59.75657,0.39299747,0.1268285,0.44918287
27.94,-61.12979,0.38667625,0.07459914,0.4621935
27.95,-59.243774,0.3923949,0.0774999,0.46114105
27.96,-59.854702,0.38775212,0.108966395,0.47220296
27.97,-61.135063,0.3894292,0.0854166,0.464172
27.98,-61.12971,0.37681386,0.08443573,0.45829737
27.99,-58.39356,0.38310754,0.1137825,0.46412244
28.0,-57.91983,0.38746846,0.09293556,0.45845762
28.01,-59.275333,0.38851523,0.05511709,0.4564084
28.02,-60.72617,0.39074597,0.06807451,0.4564104
28.03,-62.898537,0.38410515,0.09944023,0.45769602
28.04,-59.904724,0.39956933,0.09539192,0.4574965
28.05,-60.95013,0.38847592,0.08399404,0.45817378
28.06,-58.93682,0.39209345,0.09767067,0.45881456
28.07,-59.424458,0.3897144,0.10116766,0.46382916
28.08,-61.82933,0.3902082,0.11017786,0.4616592
28.09,-61.51396,0.38621503,0.08801945,0.45254025
28.1,-58.755207,0.3912332,0.10939178,0.4640248
28.11,-60.347492,0.39612037,0.108343504,0.4614381
28.12,-61.19664,0.3917045,0.098716184,0.46027637
28.13,-62.267326,0.38849747,0.08654244,0.4598899
28.14,-58.32117,0.3799126,0.081532925,0.45827
28.15,-59.56792,0.3905599,0.0980846,0.4584916
28.16,-61.703823,0.39219543,0.106588736,0.45228142
28.17,-59.752853,0.39253798,0.100332975,0.45286125
28.18,-59.241386,0.3902886,0.08815425,0.45579946
28.19,-60.741882,0.39354923,0.095814355,0.45799884
28.2,-61.243168,0.39222306,0.08968163,0.4587314
28.21,-60.797344,0.39578655,0.06610584,0.46233177
28.22,-60.98851,0.39312518,0.100336485,0.46517584
28.23,-57.750706,0.3952473,0.10301235,0.45583215
28.24,-60.654522,0.39159387,0.097868316,0.45671383
28.25,-58.759655,0.39682147,0.0981776,0.45694166
28.26,-59.01481,0.3839191,0.09221328,0.46326742
28.27,-55.96411,0.38588443,0.102416396,0.46105504
28.28,-59.726242,0.38820606,0.102203354,0.45276567
28.29,-60.717903,0.39069065,0.09324965,0.45464784
28.3,-55.47503,0.39808452,0.08160084,0.4527224
28.31,-62.787373,0.37901834,0.09670065,0.45940772
28.32,-57.236683,0.38718876,0.1026824,0.44523066
28.33,-59.761963,0.3869853,0.07886646,0.45228335
28.34,-59.996582,0.38442203,0.09351969,0.46127322
28.35,-59.293972,0.39482933,0.106703945,0.4592415
28.36,-59.029095,0.39489567,0.119604036,0.4534418
28.37,-61.10416,0.39066237,0.097986095,0.44872192
28.38,-56.98777,0.38965452,0.08548841,0.4607672
28.39,-58.89554,0.38727435,0.08499236,0.4574779
28.4,-58.592724,0.3930602,0.0941749,0.45290682
28.41,-59.87342,0.39461607,0.09661516,0.45993447
28.42,-61.360416,0.39515734,0.07144227,0.45178026
28.43,-60.622665,0.3990122,0.11004452,0.45124948
28.44,-59.360123,0.3897246,0.10455002,0.45611197
28.45,-59.11371,0.39600694,0.0961546,0.45124626
28.46,-59.48251,0.38999042,0.1006029,0.4510024
28.47,-59.01769,0.3968697,0.10718445,0.46118125
28.48,-60.264973,0.391563,0.09138037,0.46298212
28.49,-58.95016,0.3851672,0.07703308,0.46432438
28.5,-59.269684,0.3815701,0.090095274,0.4594981
28.51,-59.55567,0.39207637,0.07239188,0.45665088
28.52,-61.282146,0.37805143,0.08581737,0.44445902
28.53,-57.67984,0.3950869,0.06503129,0.46642703
28.54,-58.933556,0.3874808,0.078333065,0.44935998
28.55,-57.38866,0.39433223,0.088343166,0.46043694
28.56,-57.22823,0.39019856,0.10050507,0.4576348
28.57,-58.36092,0.39127037,0.102032185,0.4509447
28.58,-58.981857,0.39452857,0.08207142,0.4608708
28.59,-59.20286,0.3869832,0.11540505,0.45524964
28.6,-59.350548,0.3890531,0.07720795,0.4529154
28.61,-57.24026,0.3901743,0.096112296,0.45058745
28.62,-60.734013,0.40359843,0.089296676,0.44870815
28.63,-56.408127,0.39936265,0.101266354,0.4559124
28.64,-58.568954,0.399697,0.108284906,0.4537538
28.65,-57.393803,0.39316458,0.09336049,0.44608405
28.66,-59.055763,0.39256608,0.07188396,0.44519433
28.67,-59.221954,0.39687726,0.11859183,0.4551903
28.68,-58.575577,0.39782694,0.10253595,0.45671624
28.69,-57.48927,0.38741165,0.10017331,0.45835042
28.7,-57.88644,0.38597432,0.11085643,0.45396972
28.71,-57.53759,0.38713565,0.11528029,0.4601136
28.72,-60.865707,0.3914635,0.08725253,0.46337926
28.73,-59.902546,0.39081487,0.14297716,0.44607317
28.74,-59.03418,0.39400735,0.09181518,0.45059162
28.75,-58.424423,0.39341587,0.11694684,0.45611608
28.76,-60.616245,0.39985543,0.118737645,0.45771444
28.77,-57.086563,0.3879216,0.09812608,0.44956282
28.78,-58.231277,0.38618764,0.12559608,0.4515226
28.79,-56.829273,0.4074411,0.09232613,0.45488816
28.8,-59.02635,0.3906184,0.09557018,0.44950965
28.81,-59.4667,0.3994758,0.08507258,0.45436823
28.82,-58.602425,0.39360884,0.111368366,0.45507255
28.83,-58.90932,0.39722392,0.07335785,0.4579192
28.84,-57.14297,0.3939483,0.09538121,0.45275712
28.85,-59.260773,0.38436186,0.09706323,0.448589
28.86,-57.45034,0.39317924,0.07083522,0.45111865
28.87,-58.81724,0.38453957,0.10761813,0.45786533
28.88,-55.933712,0.3930109,0.09104998,0.45052558
28.89,-59.57092,0.3982698,0.10787277,0.46413395
28.9,-59.364082,0.3912101,0.11618876,0.45549518
28.91,-59.711216,0.38711822,0.10878324,0.45100716
28.92,-59.335342,0.39401653,0.09993563,0.448741
28.93,-61.208466,0.39259443,0.100905344,0.4548183
28.94,-58.01633,0.39505526,0.097041555,0.44419053
28.95,-59.249664,0.39012897,0.10676308,0.45156664
28.96,-56.954136,0.3972659,0.11771188,0.4507151
28.97,-59.139484,0.39230964,0.10211162,0.45017606
28.98,-61.18467,0.39021522,0.09280905,0.4457034
28.99,-57.92403,0.38865978,0.09660339,0.44746846
29.0,-59.546356,0.3938034,0.0756295,0.44955635
29.01,-57.67346,0.40183324,0.10926814,0.45429283
29.02,-57.69179,0.38984272,0.10281038,0.4480262
29.03,-57.233307,0.3920333,0.101363026,0.4556267
29.04,-59.638454,0.38961363,0.122504264,0.44887164
29.05,-59.327118,0.39549035,0.11840672,0.45270798
29.06,-58.58989,0.39444816,0.11266555,0.44767398
29.07,-53.424072,0.40144426,0.10297769,0.44752067
29.08,-60.909786,0.38923258,0.09704898,0.44679976
29.09,-58.811543,0.38553593,0.09637749,0.45094362
29.1,-58.371128,0.38783574,0.14498773,0.44010904
29.11,-58.516598,0.38906336,0.12785383,0.45081183
29.12,-57.792347,0.39133447,0.09506084,0.44909203
29.13,-57.533703,0.39517403,0.10679855,0.4454154
29.14,-57.027874,0.3983719,0.1120738,0.4392272
29.15,-58.980648,0.39291504,0.10111479,0.4537816
29.16,-59.579014,0.39584205,0.11293278,0.44707367
29.17,-57.34122,0.39929438,0.12526308,0.44719076
29.18,-60.361614,0.39657518,0.124212146,0.4482774
29.19,-58.696033,0.4003755,0.10884505,0.45031157
29.2,-55.361057,0.39941815,0.098744296,0.43971333
29.21,-59.923286,0.39822274,0.119989485,0.44712585
29.22,-55.91016,0.39422983,0.0955479,0.44216678
29.23,-57.458733,0.39657614,0.121245466,0.44822526
29.24,-58.078777,0.4049606,0.10583163,0.43656668
29.25,-55.683224,0.40307292,0.13204402,0.43928564
29.26,-59.529774,0.38725922,0.067068085,0.4532283
29.27,-57.085888,0.39972124,0.10823106,0.44668034
29.28,-57.233105,0.40175784,0.122623846,0.43974513
29.29,-59.210117,0.39137715,0.12456785,0.44737893
29.3,-58.928707,0.39810777,0.121637344,0.4416085
29.31,-57.285378,0.3996318,0.10233576,0.44706637
29.32,-57.237278,0.3911929,0.11103383,0.44347942
29.33,-55.885944,0.38876152,0.11885294,0.4483288
29.34,-58.31131,0.39132324,0.11834616,0.44597793
29.35,-58.17639,0.39578766,0.10065964,0.42991698
29.36,-57.31518,0.39622885,0.11742476,0.44245046
29.37,-56.073765,0.40538013,0.12317332,0.45014524
29.38,-58.7616,0.39995098,0.11295623,0.4455686
29.39,-56.197357,0.40508947,0.08686644,0.43950194
29.4,-57.146492,0.4008028,0.113296,0.4477994
29.41,-58.05076,0.39619628,0.08240815,0.4424572
29.42,-56.717625,0.4053376,0.09975866,0.44171497
29.43,-55.317112,0.39913303,0.13935098,0.43320453
29.44,-56.19407,0.39811447,0.12523058,0.4413378
29.45,-59.39599,0.38854587,0.13426869,0.44063523
29.46,-57.058495,0.39951187,0.12932536,0.43762505
29.47,-58.727867,0.39413252,0.12812054,0.43173507
29.48,-59.0456,0.40249,0.13608184,0.44126135
29.49,-59.399406,0.39895055,0.088968284,0.4449294
29.5,-54.98631,0.405959,0.1158173,0.43900055
29.51,-54.99153,0.39435273,0.1118563,0.43991268
29.52,-58.518353,0.3982821,0.09833301,0.4395401
29.53,-57.568382,0.4011416,0.12481143,0.450582
29.54,-54.35842,0.40315637,0.101971485,0.44432974
29.55,-55.648632,0.3965501,0.13120683,0.44582713
29.56,-56.902187,0.3997149,0.12469659,0.43863595
29.57,-56.218464,0.3909015,0.11028492,0.4366589
29.58,-58.06953,0.40072575,0.12180397,0.43725067
29.59,-57.781254,0.40529317,0.11304462,0.4434501
29.6,-57.002857,0.3903072,0.1288743,0.4392525
29.61,-56.286057,0.39920643,0.14213023,0.442867
29.62,-56.73287,0.40267563,0.15206096,0.43085614
29.63,-57.322594,0.39269635,0.106091484,0.4329349
29.64,-57.104004,0.38748494,0.122298725,0.4333394
29.65,-54.104694,0.3892665,0.1159337,0.4388993
29.66,-56.980606,0.41115433,0.11605591,0.4472176
29.67,-57.295975,0.3985688,0.13185577,0.44037238
29.68,-56.692516,0.39591742,0.13840544,0.43506727
29.69,-57.43907,0.40093532,0.12683032,0.43348175
29.7,-55.03793,0.40326828,0.13474269,0.43332133
29.71,-55.619675,0.40193942,0.13351727,0.43623945
29.72,-56.36113,0.4026125,0.13988815,0.43941998
29.73,-57.43052,0.39904058,0.15485276,0.44846123
29.74,-57.80354,0.39510256,0.13356505,0.43839058
29.75,-55.676857,0.39698368,0.108987495,0.43113586
29.76,-56.410507,0.4034881,0.1433064,0.4299087
29.77,-56.954285,0.40365767,0.1441526,0.43215233
29.78,-53.099625,0.40686712,0.13787633,0.43508095
29.79,-56.57547,0.3937299,0.13206297,0.44025326
29.8,-55.84782,0.41258803,0.1281668,0.4324148
29.81,-54.69546,0.40531954,0.12998752,0.43391913
29.82,-56.275814,0.40468198,0.1258565,0.43622327
29.83,-55.51123,0.4085176,0.13600843,0.4342772
29.84,-54.52974,0.40310118,0.10377062,0.43869478
29.85,-55.403576,0.39557004,0.1338931,0.4292253
29.86,-54.488605,0.39898515,0.1398486,0.4405846
29.87,-54.707893,0.40120763,0.15268613,0.435138
29.88,-54.531136,0.40350085,0.13014299,0.4384471
29.89,-56.991642,0.40857655,0.15289174,0.43836603
29.9,-55.532684,0.39762947,0.14009288,0.43692073
29.91,-56.64632,0.4038826,0.15524627,0.42911935
29.92,-57.71702,0.40278625,0.14141254,0.42821693
29.93,-57.12264,0.39423528,0.10948722,0.43149412
29.94,-52.48517,0.3999659,0.116791874,0.4381922
29.95,-55.36343,0.39995214,0.17188486,0.43933818
29.96,-53.717228,0.40272397,0.16858652,0.43429282
29.97,-57.959682,0.40426153,0.10628213,0.4309794
29.98,-55.5491,0.39599445,0.14431551,0.43332377
29.99,-54.792835,0.39609456,0.12985086,0.43411025
30.0,-55.253628,0.39819694,0.13215604,0.432681
